"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Guam","GUM","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","10890","10953","","8910","","8456","4077","","4353","","","3656","","","","","","","","","","","","","1838","2283","","","","","","","1311","","","","","4096","7997","7554","8693","11650","","",
"High income","HIC","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","3077030","2244919","2399248","2284419","2534191","2641838","2518306","2191417","1877983","1726258","1690015","1664169","1692331","1906526","2095747","2153618","2092034","1964414","1795269","1628907","1540798","1452479","1223960","1397952","1491916","1604050","1651881","1409207","1240224","1096787","1072643","1222845","1267754","1302519","","",
"Hong Kong SAR, China","HKG","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","42736","39312","39901","37273","34619","32959","29790","29102","25466","13960","13553","13633","11514","9307","7924","","","","","","","","","","17040","17601","","","","","","","","","","","","9217","9566","9877","8879","3050","1839","",
"Honduras","HND","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","70349","69874","","38590","31808","28090","","26688","","","","","47637","","44932","","","","","","","56424","","","31380","18846","38896","15566","34521","15867","13649","16372","10635","28188","49526","",
"Heavily indebted poor countries (HIPC)","HPC","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","13370417","13225954","13236740","13761011","13970491","14427653","14857874","15178166","15901450","16335952","17112312","17893348","17858308","18532624","19078708","19243392","19160384","19723642","19227202","19594484","19894296","19637844","18996796","17967812","17083194","16331995","15650515","14731534","14166058","12818952","12933957","13029262","12700300","12630856","","",
"Croatia","HRV","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16957","7567","7053","6272","4923","4375","","76","161","109","2328","7804","3375","947","219","","",
"Haiti","HTI","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","271591","256276","240140","261771","249298","243819","290391","","","","","","","","","","281650","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55009","33516","9417","9317","7903","6725","6381","9196","9750","8210","6465","6589","3879","2098","2276","3832","5886","","",
"Indonesia","IDN","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","3091589","3062119","","3460653","3049751","2787145","","1934230","","","1503868","","","","","","","","","515145","633792","771058","911185","860037","896512","950935","954757","","","","409729","442541","538651","629068","817510","629692","362294","376062","342688","179938","137701","563804","","",
