"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Central Europe and the Baltics","CEB","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.956715","","","20.18842","21.18714","21.22888","21.5691","21.961775","20.98652","21.17595","22.922695","24.33312","24.39791","23.050375","","","",
"Switzerland","CHE","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.54772","26.80633","26.20355","26.83038","28.27078","28.06494","26.82085","26.94023","25.35696","24.29509","29.81971","28.61699","27.94575","27.49134","","","",
"Channel Islands","CHI","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.82698","","14.10755","","14.95804","15.1867","13.44085","12.60504","11.79161","12.79014","15.21467","16.61489","15.36494","15.29092","17.93649","","",
"China","CHN","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.54033","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.17354","","","","","","","","","","","","","","","",
"Cameroon","CMR","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5573","40.05511","34.48002","27.30533","31.17082","","20.91326","20.63278","","",
"Congo, Rep.","COG","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.37476","","","","","","","","","","","","",
"Colombia","COL","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.07504","16.14452","12.98127","","13.87426","","15.28906","14.50415","11.01576","10.00668","14.88088","15.25155","15.36488","14.79662","15.22652","","",
"Comoros","COM","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.10578","","","","","","","","","","","","",
"Cabo Verde","CPV","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.53119","","18.36037","","17.71367","16.78036","15.79946","13.98511","","14.78203","","","",
"Costa Rica","CRI","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.43192","18.91518","20.67699","22.90086","","17.02247","","","","12.80602","14.3915","","","","","",
"Caribbean small states","CSS","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0041","17.53223","18.74788","","19.92075","26.76937","22.99211","23.98166","25.75061","","","",
"Cuba","CUB","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.18872","41.24327","40.62663","44.11457","","44.32599","47.90196","42.85576","53.75045","53.91162","51.01792","52.11495","","","","",
"Curacao","CUW","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.21276","29.31878","30.24131","33.57489","37.31911","34.94188","36.61926","36.72145","36.66631","38.33543","40.72946","40.74865","","","","",
"Czech Republic","CZE","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.643","20.97338","20.38733","20.18842","21.51252","22.27112","22.09052","21.89916","22.1035","21.17595","21.74455","24.33312","24.31883","25.15248","","","",
"Germany","DEU","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.70345","","","","","","","","20.98846","21.82719","21.82719","24.72287","24.69563","","","","",
"Djibouti","DJI","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.76276","15.01902","13.71398","15.49429","","","","",
"Denmark","DNK","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8811","38.12589","38.16411","34.79511","35.79973","34.78075","35.37861","35.15877","34.56976","32.15128","31.28555","32.97764","","","","","",
"Dominican Republic","DOM","Expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.30835","5.01719","","4.10351","6.39385","7.22454","6.80015","7.03099","8.45693","","",
