"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Egypt, Arab Rep.","EGY","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.241585","17.97361","17.77116","18.05571","18.35598","18.9074","18.96673","19.31827","19.44994","19.48371","20.128795","22.00296","22.17764","22.80007","","","",
"Eritrea","ERI","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.74572","11.88332","10.533","9.03706","","","","","","","","","","",
"Spain","ESP","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.21542","17.97361","17.54117","17.9781","18.25074","18.64244","18.96673","19.13762","19.44994","19.54034","20.52417","21.92948","21.784","","","","",
"Estonia","EST","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.26775","20.95181","","18.05571","19.28082","18.9074","18.67243","19.49892","","19.42708","25.72241","27.54859","25.49501","23.03632","","","",
"Ethiopia","ETH","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.17028","","","","",
"European Union","EUU","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.241585","17.94896","18.00115","18.05571","18.8184","18.66036","18.81958","19.49892","21.45815","19.9082","22.14153","22.23056","22.79623","20.75371","","","",
"Fragile and conflict affected situations","FCS","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.44851","16.82217","17.34856","17.76473","18.43917","18.50622","17.97949","18.04405","17.42211","18.47025","20.50536","21.06441","21.10049","","","",
"Fiji","FJI","Expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.39477","","","","","","","15.95515","","","",
