"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Channel Islands","CHI","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7999992370605","26.3999996185303","27.7999992370605","27.5","27.6000003814697","28.3999996185303","28.7000007629395","28.8999996185303","28.7000007629395","27","26","24.7999992370605","24.3999996185303","","","","","","",
"China","CHN","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8000030517578","","","","","","","","","","","","",
"Cameroon","CMR","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0999984741211","","","","","75.9000015258789","","","","79.8000030517578","","","","","76.4000015258789","","","","",
"Congo, Rep.","COG","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0999984741211","","","","","","","","","",
"Colombia","COL","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2999992370605","27.7999992370605","25.6000003814697","29.6000003814697","29","30.3999996185303","31.8999996185303","34.2000007629395","43.4000015258789","47.0999984741211","46.4000015258789","44.7000007629395","45.5","45.4000015258789","43.7000007629395","41.2999992370605","47","47.2999992370605","48.5999984741211","48.7999992370605","48.5999984741211","","",
"Comoros","COM","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5999984741211","","","","","","","","","","","","","","",
"Costa Rica","CRI","Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","20.3999996185303","21.2999992370605","22.2999992370605","22.6000003814697","21.2000007629395","22.5","21.6000003814697","25.7000007629395","24.3999996185303","25.2999992370605","24.7000007629395","25.5","23.2999992370605","23.2000007629395","21.3999996185303","22.5","21.7000007629395","22.7000007629395","21.2000007629395","20.8999996185303","23.5","23.2000007629395","23.7999992370605","21.8999996185303","23.1000003814697","21.1000003814697","21.6000003814697","19.7000007629395","19.6000003814697","20.1000003814697","20.3999996185303","20.2000007629395","20.2000007629395","","",
