"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Brunei Darussalam","BRN","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.7999992370605","","","","","","","","","","59.2000007629395","","","","","","","","",
"Central African Republic","CAF","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","5.40000009536743","6.5","7.30000019073486","13.1000003814697","13.1000003814697","13.5","11.6999998092651","12.5","10.1000003814697","9.30000019073486","7.90000009536743","9.19999980926514","14.3000001907349","18","19.1000003814697","17.8999996185303","17.3999996185303","17.2999992370605","14.5","12.3999996185303","11.8000001907349","10","9.89999961853027","11","10","9.60000038146973","8.69999980926514","8","7.5","7.90000009536743","12.3000001907349","14","12.1999998092651","","",
"Central Europe and the Baltics","CEB","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5938111092831","42.7301529267642","43.5737170706447","40.7239617557208","40.2055135384269","39.0319098715043","44.9224634248999","47.1516291847442","51.8329758851257","52.1351208895669","51.0985617961337","54.2386803612456","52.9755242053528","49.4549666059688","39.8626274819909","31.0937395521915","37.7342609759396","42.4233876651728","43.7839479511855","","",
"Switzerland","CHE","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5","15.1999998092651","17.1000003814697","22.7999992370605","30.6000003814697","20.7000007629395","25.2000007629395","35.5999984741211","39.7000007629395","28","20.1000003814697","19.2000007629395","21.2000007629395","30.8999996185303","36.7000007629395","34.5999984741211","37.5999984741211","26.7000007629395","26.1000003814697","30","36.7000007629395","32.9000015258789","","",
"Channel Islands","CHI","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","23","22.1000003814697","18.8999996185303","17.2999992370605","14.6999998092651","18.7999992370605","49.5","45.5","50.5999984741211","53.2000007629395","","","","","","","","","","","","","","","","","","","",
"China","CHN","Long-term unemployment, male (% of male unemployment)","SL.UEM.LTRM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
