Data Source	World Development Indicators																																																									
																																																										
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
Puerto Rico	PRI	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					94.39736176										94.11212921														89.30751801						98.85419464				
"Korea, Dem. Rep."	PRK	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																	99.99978638						
Portugal	PRT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						98.22210693										99.25787354																				99.47964478			
Paraguay	PRY	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																							89.00119781										95.36143494															98.77915955	98.23230743	98.98826599	98.7288208				
Pacific island small states	PSS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									91.01521105														
French Polynesia	PYF	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Qatar	QAT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																											91.23052216											95.80930328							97.54001617			98.96524811	96.88497925	97.9462204	98.26115417	98.74933624	99.8346405		
Romania	ROU	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																	99.03208923										97.77951813									98.97621918			
Russian Federation	RUS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.74946594													99.77127838								99.75802612				
Rwanda	RWA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																			44.69158554																						76.86257935										77.97246552				
South Asia	SAS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															47.00908886										64.11262213										73.26797989				
Saudi Arabia	SAU	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																	81.07383728								93.7130661				94.67570496									99.13698578	
Sudan	SDN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									72.33138												85.45938		
Senegal	SEN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																													28.03475189														40.96837234				44.54015732			56.19143677		58.99901581			
Singapore	SGP	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					96.15953827										99.08436584										99.60451508										99.76667023	99.80174255	99.84381104		
Solomon Islands	SLB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																								80															
Sierra Leone	SLE	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																													37.35751724								53.82064819		
El Salvador	SLV	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																	84.94789124												92.30232239		95.45333862	93.88948822	96.48330688	95.32356262	96.38574219	96.94589233			
San Marino	SMR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Somalia	SOM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Serbia	SRB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																					99.24156189		
Sub-Saharan Africa (developing only)	SSA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															58.01487174										62.16000297										64.12118806				
South Sudan	SSD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Sub-Saharan Africa (all income levels)	SSF	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															58.03667677										62.17837935										64.15055451				
Small states	SST	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															82.46743165										86.2473365										88.29700328				
Sao Tome and Principe	STP	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						74.05767059										91.85257721										94.85256958							77.33728027						
Suriname	SUR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																													94.13903809				99.45977783		98.80215454				
Slovak Republic	SVK	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Slovenia	SVN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																99.77900696													99.86676025								99.90200043		
Sweden	SWE	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Swaziland	SWZ	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																	74.97966766										84.29759979														92.94364166										94.74848938				
Sint Maarten (Dutch part)	SXM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Seychelles	SYC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																												98.46446228							99.13843536								99.37437439										99.37437439		
Syrian Arab Republic	SYR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						59.01689148																					92.96355438		90.21857452								94.48726654		
Turks and Caicos Islands	TCA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Chad	TCD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																		8.945836067							23.23540306				30.77490807								43.99729156		
Togo	TGO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									63.55485153						67.92369843			74.55535126		72.70812225			
Thailand	THA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					96.17220306																				97.84793854					97.87892914					96.55204773				
Tajikistan	TJK	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																														99.67124939											99.84971619												99.88239288		
Turkmenistan	TKM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																				99.81292725																	99.89520264		
Timor-Leste	TLS	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																			78.56843567				
Tonga	TON	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																	99.79628754																				99.35449982										99.55503845					99.51042938			
Trinidad and Tobago	TTO	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					99.24356079										99.30000305														99.49772644								99.58750153		
Tunisia	TUN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																									62.52323532										75.09970856										92.2407074			94.72457123	95.78643799		96.09355927	96.31758881			
Turkey	TUR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																68.2533493					75.2379837					85.96097565					88.38578796														93.29502106	93.9601593	94.11953735	94.28914642		96.57019043	97.19732666	97.93630219	98.41265106		
Tuvalu	TUV	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Tanzania	TZA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																													77.86617279														76.20201874								72.77099609				
Uganda	UGA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																63.12382889											76.17910004				81.12965393				85.47146606				
Ukraine	UKR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																										99.83451843											99.81317902		
Upper middle income	UMC	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															90.59175441										96.90321659										98.39272598				
Uruguay	URY	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																98.83564758										98.99507904											99.01730347										99.11465454	99.01907349	99.32030487	99.61240387	99.22541046	99.12098694	99.29777527		
United States	USA	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Uzbekistan	UZB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																									99.89447784												99.99349213		
St. Vincent and the Grenadines	VCT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
"Venezuela, RB"	VEN	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																						93.88530731									96.35971069											98.06628418						98.83609772		98.80499268					
Virgin Islands (U.S.)	VIR	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																																							
Vietnam	VNM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																				94.02294159										93.40222168										93.58627319	94.0555191									96.78112793					
Vanuatu	VUT	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																				67.64405823															85.16844177										91.86406708								95.05516052		
West Bank and Gaza	PSE	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																						97.18849945							98.85482025		99.14568329	98.98690033	99.0280838	99.2335434	99.27404022	99.36699677	99.2270813		
World	WLD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															78.57354409										84.04394533										86.92828837				
Samoa	WSM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																98.94999695													99.44085693								99.62210083		
"Yemen, Rep."	YEM	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																			35.37772369										60.46398926								77.80583954		
South Africa	ZAF	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																					84.97325897																94.2885437											98.09211731		98.81739807	98.90136719	99.15213776	99.27070618		
"Congo, Dem. Rep."	COD	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																																										63.09070206						53.25022125							
Zambia	ZMB	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																															65.52436829									66.22680664			66.31097412					58.47755051							
Zimbabwe	ZWE	"Literacy rate, youth female (% of females ages 15-24)"	SE.ADT.1524.LT.FE.ZS																							84.81224823										94.35343933																			92.12456512			
